# Logfile created on 2026-03-25 22:52:22 +0100 by logger.rb/v1.5.3
2026-03-25 22:52:22 +0100: Memory Usage (436852K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/Design/xschem/IHP__OPA2251/OPA2251-main/layout/klayout/HPA.gds
2026-03-25 22:52:22 +0100: Memory Usage (436852K) : Ruby Version for klayout: 3.2.3
2026-03-25 22:52:22 +0100: Memory Usage (438624K) : Loading database to memory is complete.
2026-03-25 22:52:22 +0100: Memory Usage (438832K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/Design/xschem/IHP__OPA2251/OPA2251-main/layout/klayout/drc_run_HPA/HPA_HPA_latchup.lyrdb
2026-03-25 22:52:22 +0100: Memory Usage (438832K) : Evaluate switches.
2026-03-25 22:52:22 +0100: Memory Usage (438832K) : tables selected: latchup
2026-03-25 22:52:22 +0100: Memory Usage (438832K) : KLayout will use 4 thread(s) in tiled mode.
2026-03-25 22:52:22 +0100: Memory Usage (438832K) : flat mode is enabled.
2026-03-25 22:52:23 +0100: Memory Usage (448908K) : metal2_pin has 11 polygons
2026-03-25 22:52:23 +0100: Memory Usage (448908K) : metal2_mask has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449160K) : metal2_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449160K) : metal2_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449160K) : metal2_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449160K) : metal2_text has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449160K) : metal2_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449160K) : metal2_noqrc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449160K) : metal2_res has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449224K) : metal2_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449224K) : metal2_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449224K) : baspoly_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449224K) : baspoly_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449288K) : psd_drw has 24 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449288K) : nldb_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (449288K) : digibnd_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451396K) : via1_drw has 9590 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451396K) : backmetal1_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451504K) : backmetal1_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451504K) : backmetal1_mask has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451568K) : backmetal1_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451568K) : backmetal1_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451568K) : backmetal1_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451568K) : backmetal1_text has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451568K) : backmetal1_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451568K) : backmetal1_noqrc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451568K) : backmetal1_res has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451568K) : backmetal1_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451568K) : backmetal1_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451568K) : backpassiv_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451568K) : res_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451632K) : sram_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451632K) : trans_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451696K) : ind_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451696K) : ind_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451696K) : ind_text has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451956K) : salblock_drw has 7 polygons
2026-03-25 22:52:23 +0100: Memory Usage (453804K) : via2_drw has 7995 polygons
2026-03-25 22:52:23 +0100: Memory Usage (453804K) : metal3_drw has 67 polygons
2026-03-25 22:52:23 +0100: Memory Usage (453804K) : metal3_pin has 8 polygons
2026-03-25 22:52:23 +0100: Memory Usage (453804K) : metal3_mask has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (453804K) : metal3_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (453804K) : metal3_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (453900K) : metal3_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (453900K) : metal3_text has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (453900K) : metal3_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (453900K) : metal3_noqrc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (453900K) : metal3_res has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (453900K) : metal3_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454172K) : metal3_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454696K) : nwell_drw has 5 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454696K) : nwell_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454696K) : nbulay_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454696K) : nbulay_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454876K) : nbulay_block has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454876K) : emwind_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454876K) : emwind_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454876K) : deepco_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455136K) : deepco_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455136K) : mim_drw has 2 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : edgeseal_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : edgeseal_bound has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : substrate_drw has 723 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : substrate_text has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : dfpad_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : dfpad_pillar has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : dfpad_sbump has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : thickgateox_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : pldb_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : pwell_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : pwell_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : pwell_block has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455400K) : ic_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : via3_drw has 7005 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : metal4_drw has 40 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : metal4_pin has 3 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : metal4_mask has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : metal4_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : metal4_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : metal4_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : metal4_text has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : metal4_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : metal4_noqrc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : metal4_res has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : metal4_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : metal4_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : heattrans_drw has 421 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : heatres_drw has 7 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : pempoly_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : fbe_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : empoly_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : ldmos_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : pbiwind_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : digisub_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : nodrc_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456456K) : text_drw has 1107 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : via4_drw has 6898 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : metal5_drw has 32 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : metal5_pin has 5 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : metal5_mask has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : metal5_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : metal5_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : metal5_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : metal5_text has 1 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : metal5_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : metal5_noqrc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : metal5_res has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : metal5_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : metal5_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : radhard_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : memcap_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : varicap_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : flash_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : intbondvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : intbondmet_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : devbondvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : devbondmet_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : devtrench_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : redist_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphbot_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphtop_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : antvia1_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : antmetal2_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphcont_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : siwg_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : siwg_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : siwg_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : sigrating_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : singrating_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphpas_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : emwind3_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : emwihv3_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : redbulay_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : smos_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphpad_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : polimide_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : polimide_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_esd has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_diode has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_tsv has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_pillar has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_sbump has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_otp has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_pdiode has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_mom has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : recog_pcm has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : colopen_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphmetal1_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphmetal1_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphmetal1_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphmetal1_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphmetal1_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphmet1l_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphmet1l_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphmet1l_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphmet1l_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphmet1l_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : extblock_drw has 5 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : nldd_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : pldd_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : next_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : pext_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : nexthv_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : pexthv_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : graphgate_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : sinwg_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : sinwg_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : sinwg_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : mempad_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : topvia1_drw has 1720 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : topmetal1_drw has 13 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : topmetal1_pin has 15 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : topmetal1_mask has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : topmetal1_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : topmetal1_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : topmetal1_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456776K) : topmetal1_text has 5 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457040K) : topmetal1_noqrc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457040K) : topmetal1_res has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457040K) : topmetal1_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457304K) : topmetal1_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457304K) : inldpwl_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457568K) : polyres_drw has 7 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457568K) : polyres_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457568K) : vmim_drw has 578 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457832K) : nbulaycut_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457832K) : antmetal1_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458096K) : topvia2_drw has 916 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458360K) : topmetal2_drw has 4 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458360K) : topmetal2_pin has 2 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458360K) : topmetal2_mask has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458360K) : topmetal2_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458624K) : topmetal2_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458624K) : topmetal2_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458624K) : topmetal2_text has 2 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458888K) : topmetal2_noqrc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458888K) : topmetal2_res has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459152K) : topmetal2_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459152K) : topmetal2_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459152K) : snsring_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459416K) : sensor_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459416K) : snsarms_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459680K) : snscmosvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459680K) : colwind_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459680K) : flm_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459944K) : hafniumox_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459944K) : memvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459944K) : thinfilmres_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460208K) : rfmem_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460208K) : norcx_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460472K) : norcx_m2m3 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460472K) : norcx_m2m4 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460472K) : norcx_m2m5 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460736K) : norcx_m2tm1 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460736K) : norcx_m2tm2 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461000K) : norcx_m3m4 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461000K) : norcx_m3m5 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461000K) : norcx_m3tm1 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461264K) : norcx_m3tm2 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461264K) : norcx_m4m5 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461264K) : norcx_m4tm1 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461528K) : norcx_m4tm2 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461528K) : norcx_m5tm1 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461528K) : norcx_m5tm2 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461792K) : norcx_tm1tm2 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461792K) : norcx_m1sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461792K) : norcx_m2sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461792K) : norcx_m3sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462056K) : norcx_m4sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462056K) : norcx_m5sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462056K) : norcx_tm1sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462320K) : norcx_tm2sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462320K) : snsbotvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462320K) : snstopvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462320K) : deepvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462584K) : fgetch_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462584K) : ctrgat_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462584K) : fgimp_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462848K) : emwihv_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462848K) : lbe_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462848K) : alcustop_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463112K) : nometfiller_drw has 0 polygons
